path,puzzle,puzzle_statistics.black_cells,run,seed,size,solver,statistics.conflicts,statistics.decisions,statistics.encoding_size.assertions,statistics.encoding_size.bool_vars,statistics.encoding_size.bv_vars,statistics.encoding_size.int_vars,statistics.max_memory,statistics.memory,statistics.propagations,statistics.rlimit_count,statistics.runtime
puzzles/5x5\01e8e35c-77b6-4ec3-82ee-6809df755a96.singles,01e8e35c-77b6-4ec3-82ee-6809df755a96,7,0,2839084823,5,qf_bool,0,0,1404,702,0,0,19.19,18.09,0,129031.0,0.169854300096631
puzzles/5x5\03297488-255e-479b-80d4-e70d6029df7f.singles,03297488-255e-479b-80d4-e70d6029df7f,7,0,1618939578,5,qf_bool,0,0,1406,702,0,0,19.39,18.12,0,261142.0,0.1548016999149695
puzzles/5x5\059cba32-6e16-430e-a880-c8d2b1e24abb.singles,059cba32-6e16-430e-a880-c8d2b1e24abb,7,0,179505584,5,qf_bool,0,0,1403,702,0,0,19.39,18.12,0,388499.0,0.1545480000786483
puzzles/5x5\0a60153b-9bbc-425c-8aa8-e809b9f017ad.singles,0a60153b-9bbc-425c-8aa8-e809b9f017ad,6,0,1682224525,5,qf_bool,0,0,1406,702,0,0,19.39,18.12,0,522392.0,0.1550644999369979
puzzles/5x5\0c37a281-7681-4d5e-aa46-fbafac13c4b4.singles,0c37a281-7681-4d5e-aa46-fbafac13c4b4,7,0,3570947315,5,qf_bool,0,0,1404,702,0,0,19.39,18.12,0,652071.0,0.1542149999877438
puzzles/5x5\1355d440-2435-47bc-94cc-8a6013ec7dc8.singles,1355d440-2435-47bc-94cc-8a6013ec7dc8,7,0,4075096431,5,qf_bool,0,0,1404,702,0,0,19.39,18.12,0,783891.0,0.1555846999399364
puzzles/5x5\1683edd2-de25-4f37-ac85-1af356bcb6f6.singles,1683edd2-de25-4f37-ac85-1af356bcb6f6,7,0,3382749398,5,qf_bool,0,0,1403,702,0,0,19.39,18.12,0,914748.0,0.1537289000116288
puzzles/5x5\19f7dbcd-4a93-4887-bc3f-85b652cf53c5.singles,19f7dbcd-4a93-4887-bc3f-85b652cf53c5,7,0,102744383,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,1046204.0,0.1542555999476462
puzzles/5x5\1a314a26-c26b-45ed-a627-137e24dd0d06.singles,1a314a26-c26b-45ed-a627-137e24dd0d06,7,0,1761076762,5,qf_bool,0,0,1408,702,0,0,19.4,18.1,0,1176382.0,0.1549458999652415
puzzles/5x5\1c16bec5-d676-44a8-80c5-17a9a91e21e8.singles,1c16bec5-d676-44a8-80c5-17a9a91e21e8,7,0,4184787380,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,1304964.0,0.156462199985981
puzzles/5x5\1e054fc0-ad97-47ec-8564-e2ce56869e87.singles,1e054fc0-ad97-47ec-8564-e2ce56869e87,7,0,2054828817,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,1435634.0,0.1565569000085815
puzzles/5x5\1e590cb4-910a-4b28-9e4f-20e70340263a.singles,1e590cb4-910a-4b28-9e4f-20e70340263a,6,0,4105919624,5,qf_bool,0,0,1405,702,0,0,19.4,18.1,0,1564784.0,0.1549979000119492
puzzles/5x5\1f3dd1e6-246f-413f-b404-f1942b2a9f34.singles,1f3dd1e6-246f-413f-b404-f1942b2a9f34,7,0,852406049,5,qf_bool,0,0,1405,702,0,0,19.4,18.19,0,1698048.0,0.1559382999548688
puzzles/5x5\1f4efad4-4383-4f34-b826-eb627742be12.singles,1f4efad4-4383-4f34-b826-eb627742be12,7,0,4055265762,5,qf_bool,0,0,1404,702,0,0,19.4,18.19,0,1831358.0,0.1563333999365568
puzzles/5x5\20189c13-3ac5-491d-9686-5de3673441bf.singles,20189c13-3ac5-491d-9686-5de3673441bf,7,0,3413070308,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,1969677.0,0.1567826999817043
puzzles/5x5\21c11a77-c827-42e6-8de3-3f6e293019f3.singles,21c11a77-c827-42e6-8de3-3f6e293019f3,7,0,2555570312,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,2100690.0,0.1580244000069797
puzzles/5x5\229565d9-4d0c-450e-ad7c-7f6b5b96ac14.singles,229565d9-4d0c-450e-ad7c-7f6b5b96ac14,7,0,688056669,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,2228563.0,0.1570949999149888
puzzles/5x5\230d9c06-5a5b-4512-932e-ca1f369819d1.singles,230d9c06-5a5b-4512-932e-ca1f369819d1,7,0,2656581407,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,2357216.0,0.1588473999872803
puzzles/5x5\242d8457-ebb9-4153-8760-a15a60c52b82.singles,242d8457-ebb9-4153-8760-a15a60c52b82,6,0,3622675384,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,2487841.0,0.1544017000123858
puzzles/5x5\24379fab-9c40-4e2e-bd28-1a419d8e1e66.singles,24379fab-9c40-4e2e-bd28-1a419d8e1e66,7,0,1356546250,5,qf_bool,0,0,1407,702,0,0,19.4,18.12,0,2615594.0,0.1530649999622255
puzzles/5x5\24dd8880-d1df-462b-a3b6-9fe199ee764b.singles,24dd8880-d1df-462b-a3b6-9fe199ee764b,9,0,412254323,5,qf_bool,0,0,1408,702,0,0,19.4,18.12,0,2745664.0,0.1547753999475389
puzzles/5x5\2711ef2b-1efc-4bec-be45-c35fbed5477b.singles,2711ef2b-1efc-4bec-be45-c35fbed5477b,7,0,2251240213,5,qf_bool,0,0,1405,702,0,0,19.4,18.1,0,2878567.0,0.1540885999565944
puzzles/5x5\274c1fd1-84fb-4840-bdd3-b0e367a83266.singles,274c1fd1-84fb-4840-bdd3-b0e367a83266,7,0,3853545252,5,qf_bool,0,0,1406,702,0,0,19.4,18.19,0,3008419.0,0.1542375000426545
puzzles/5x5\29e66b59-6569-4a81-b7ea-90df9ada4518.singles,29e66b59-6569-4a81-b7ea-90df9ada4518,7,0,3552289398,5,qf_bool,0,0,1403,702,0,0,19.4,18.19,0,3140208.0,0.1554806999629363
puzzles/5x5\2ab686d6-7283-4074-ace4-8ca88fbaa79c.singles,2ab686d6-7283-4074-ace4-8ca88fbaa79c,6,0,2027502928,5,qf_bool,0,0,1403,702,0,0,19.4,18.19,0,3273788.0,0.1563818999566137
puzzles/5x5\2b4c7939-0663-432f-94ab-3c4122af01d5.singles,2b4c7939-0663-432f-94ab-3c4122af01d5,6,0,3854408525,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,3403559.0,0.1564772999845445
puzzles/5x5\2ba48b6a-9ddf-4974-8d47-dce17369a219.singles,2ba48b6a-9ddf-4974-8d47-dce17369a219,7,0,1925101165,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,3533556.0,0.1547951000975445
puzzles/5x5\32a0a17f-2c68-47b1-a0c6-33b02c85059d.singles,32a0a17f-2c68-47b1-a0c6-33b02c85059d,7,0,2965708813,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,3668293.0,0.1543973999796435
puzzles/5x5\337e1f64-56d5-4a08-8c1c-f3da2afe5b4e.singles,337e1f64-56d5-4a08-8c1c-f3da2afe5b4e,7,0,3354134031,5,qf_bool,0,0,1407,702,0,0,19.4,18.12,0,3800115.0,0.1545338999712839
puzzles/5x5\34daa4ad-27a4-4604-b2a3-cf32a707fe8a.singles,34daa4ad-27a4-4604-b2a3-cf32a707fe8a,7,0,2790893892,5,qf_bool,0,0,1408,702,0,0,19.4,18.19,0,3928071.0,0.1553027000045403
puzzles/5x5\3504812f-c384-4508-a98c-e353283dac27.singles,3504812f-c384-4508-a98c-e353283dac27,7,0,1917324672,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,4067235.0,0.1560035999864339
puzzles/5x5\375c5ba3-d84a-4cdf-9b98-7f1479bb18d4.singles,375c5ba3-d84a-4cdf-9b98-7f1479bb18d4,7,0,276584384,5,qf_bool,0,0,1404,702,0,0,19.4,18.1,0,4197649.0,0.155712499981746
puzzles/5x5\37b7f215-51a5-43de-9dc0-093eae22bce8.singles,37b7f215-51a5-43de-9dc0-093eae22bce8,8,0,1777090243,5,qf_bool,0,0,1408,702,0,0,19.4,18.12,0,4325633.0,0.1540071000345051
puzzles/5x5\386935be-6a1f-469c-91be-354206d43ddc.singles,386935be-6a1f-469c-91be-354206d43ddc,8,0,2669194536,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,4453769.0,0.1552315999288112
puzzles/5x5\3c2a07c3-8380-41a6-88d5-aecb94e02d7d.singles,3c2a07c3-8380-41a6-88d5-aecb94e02d7d,7,0,3248370145,5,qf_bool,0,0,1407,702,0,0,19.4,18.12,0,4584487.0,0.1547434999374672
puzzles/5x5\3ca2d13c-eaba-4786-ab14-4947ce873db8.singles,3ca2d13c-eaba-4786-ab14-4947ce873db8,6,0,2233254597,5,qf_bool,0,0,1403,702,0,0,19.4,18.1,0,4720106.0,0.1539537999778986
puzzles/5x5\3d875432-9e66-4326-8fb2-040320699890.singles,3d875432-9e66-4326-8fb2-040320699890,8,0,3844256254,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,4850072.0,0.1550899000139907
puzzles/5x5\41919e9a-7ea2-42ba-b670-facbc1f87910.singles,41919e9a-7ea2-42ba-b670-facbc1f87910,8,0,2344409847,5,qf_bool,0,0,1410,702,0,0,19.4,18.12,0,4979872.0,0.1575817000120878
puzzles/5x5\41b3c9f0-4470-44a4-84bb-032ad8e46a18.singles,41b3c9f0-4470-44a4-84bb-032ad8e46a18,8,0,737021751,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,5109399.0,0.154271199950017
puzzles/5x5\41f18022-b532-4835-aa09-4d5d8778cd40.singles,41f18022-b532-4835-aa09-4d5d8778cd40,8,0,3321136604,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,5242615.0,0.1547122000483796
puzzles/5x5\42b052d6-5cb6-4004-bf9c-f61ead4d15cf.singles,42b052d6-5cb6-4004-bf9c-f61ead4d15cf,7,0,3045956351,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,5371787.0,0.1554939999477937
puzzles/5x5\440b778d-da6a-445f-995e-d25c15017626.singles,440b778d-da6a-445f-995e-d25c15017626,6,0,1548003550,5,qf_bool,0,0,1404,702,0,0,19.4,18.19,0,5508565.0,0.1592592999804765
puzzles/5x5\4544028a-12b1-469a-826f-6713a62155df.singles,4544028a-12b1-469a-826f-6713a62155df,6,0,2191291899,5,qf_bool,0,0,1405,702,0,0,19.4,18.19,0,5640728.0,0.1587967000668868
puzzles/5x5\467c2c3c-9f60-4f7e-b04e-1fd07587fe32.singles,467c2c3c-9f60-4f7e-b04e-1fd07587fe32,6,0,3564201275,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,5769543.0,0.155614799936302
puzzles/5x5\4a6d19e4-1fe6-47d7-9475-142192d1f877.singles,4a6d19e4-1fe6-47d7-9475-142192d1f877,6,0,214248733,5,qf_bool,0,0,1404,702,0,0,19.4,18.19,0,5904096.0,0.1582024999661371
puzzles/5x5\4aea2765-9c39-4fce-bbc4-41a7049029a4.singles,4aea2765-9c39-4fce-bbc4-41a7049029a4,7,0,3891912902,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,6035893.0,0.1555051999166607
puzzles/5x5\4b79fda5-bfdf-43a6-be4b-6438f0b20b37.singles,4b79fda5-bfdf-43a6-be4b-6438f0b20b37,7,0,3117196508,5,qf_bool,0,0,1405,702,0,0,19.4,18.1,0,6164323.0,0.1546202000463381
puzzles/5x5\4e26fc63-5ed9-45af-8047-fe71462295a7.singles,4e26fc63-5ed9-45af-8047-fe71462295a7,7,0,2123574005,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,6293729.0,0.1546960000414401
puzzles/5x5\4f1005da-866f-4482-a9d2-b6a53e01bca7.singles,4f1005da-866f-4482-a9d2-b6a53e01bca7,6,0,1297221147,5,qf_bool,0,0,1404,702,0,0,19.4,18.1,0,6422295.0,0.1560709000332281
puzzles/5x5\521a8e9b-92ec-492e-bdc8-ec698e5c366b.singles,521a8e9b-92ec-492e-bdc8-ec698e5c366b,7,0,2386093325,5,qf_bool,0,0,1407,702,0,0,19.4,18.12,0,6549778.0,0.1540768999839201
puzzles/5x5\5253a34f-2129-41e9-83c6-6b69007ebaba.singles,5253a34f-2129-41e9-83c6-6b69007ebaba,6,0,3931062165,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,6681100.0,0.1538539000321179
puzzles/5x5\53e841e4-8324-4df6-9cd2-9c5e93a852eb.singles,53e841e4-8324-4df6-9cd2-9c5e93a852eb,7,0,4071886165,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,6812249.0,0.1569328000769019
puzzles/5x5\5453d81e-5720-4315-aeb6-98395df1a283.singles,5453d81e-5720-4315-aeb6-98395df1a283,7,0,381794515,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,6939666.0,0.1575301000848412
puzzles/5x5\557e8de4-dbec-458e-acfc-8c5e0c273a5c.singles,557e8de4-dbec-458e-acfc-8c5e0c273a5c,7,0,1273662503,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,7069544.0,0.1590805000159889
puzzles/5x5\57da2ee9-21cc-4d41-a4d1-1b7fc8c94cfb.singles,57da2ee9-21cc-4d41-a4d1-1b7fc8c94cfb,6,0,3405348571,5,qf_bool,0,0,1404,702,0,0,19.4,18.19,0,7201799.0,0.1583626000210642
puzzles/5x5\59ece10b-bbc9-4f1a-85c8-7fe5f1e55aed.singles,59ece10b-bbc9-4f1a-85c8-7fe5f1e55aed,7,0,2036453525,5,qf_bool,0,0,1403,702,0,0,19.4,18.1,0,7336760.0,0.1543917999370023
puzzles/5x5\5d0131b7-0833-4e03-964f-68602d02f2de.singles,5d0131b7-0833-4e03-964f-68602d02f2de,7,0,3812708514,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,7465904.0,0.1562132999533787
puzzles/5x5\5eb8197d-dfd4-49ed-9ff3-d8965e1c97f5.singles,5eb8197d-dfd4-49ed-9ff3-d8965e1c97f5,8,0,1579165186,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,7597686.0,0.1539750000229105
puzzles/5x5\64a6b8a9-b1d6-4fa1-af1f-2631a0ee9f90.singles,64a6b8a9-b1d6-4fa1-af1f-2631a0ee9f90,7,0,2420892419,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,7728248.0,0.1559206000529229
puzzles/5x5\64c92728-2894-4287-afc4-59928f9596a9.singles,64c92728-2894-4287-afc4-59928f9596a9,7,0,3605151920,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,7862691.0,0.1543626000639051
puzzles/5x5\6a731e44-4341-445c-abe4-9979f4ac69fc.singles,6a731e44-4341-445c-abe4-9979f4ac69fc,7,0,1518518428,5,qf_bool,0,0,1403,702,0,0,19.4,18.19,0,7994445.0,0.1533444999950006
puzzles/5x5\6e3c17c3-5a39-47c7-a979-a4467c511db7.singles,6e3c17c3-5a39-47c7-a979-a4467c511db7,7,0,413311448,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,8122739.0,0.1569962999783456
puzzles/5x5\6ee46ea1-d77a-4ef6-bab3-aacf8d524139.singles,6ee46ea1-d77a-4ef6-bab3-aacf8d524139,7,0,1403349378,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,8251184.0,0.1556919999420642
puzzles/5x5\70b53328-0ea8-474e-845f-615ebc7f580a.singles,70b53328-0ea8-474e-845f-615ebc7f580a,7,0,4197566998,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,8378719.0,0.1551858000457286
puzzles/5x5\71c24e21-4895-41c1-8168-8a00d908aa11.singles,71c24e21-4895-41c1-8168-8a00d908aa11,7,0,2226339011,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,8506334.0,0.1583051999332383
puzzles/5x5\73b2be24-df79-402b-8874-32938247f322.singles,73b2be24-df79-402b-8874-32938247f322,7,0,1576844317,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,8635858.0,0.1573673000093549
puzzles/5x5\74e7ce45-2cbb-4dc2-aafd-3f1cbe50fabe.singles,74e7ce45-2cbb-4dc2-aafd-3f1cbe50fabe,7,0,4271967174,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,8763217.0,0.156485499930568
puzzles/5x5\7527b722-0e3a-4d80-a8ba-3f68fcd80a48.singles,7527b722-0e3a-4d80-a8ba-3f68fcd80a48,6,0,132214361,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,8897895.0,0.1575524999061599
puzzles/5x5\757deeea-2694-4621-93e3-f31662379767.singles,757deeea-2694-4621-93e3-f31662379767,7,0,1629290767,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,9030375.0,0.157522700028494
puzzles/5x5\760e5814-b109-4896-bcf4-7b528e854035.singles,760e5814-b109-4896-bcf4-7b528e854035,6,0,1614288733,5,qf_bool,0,0,1405,702,0,0,19.4,18.19,0,9165597.0,0.1575448999647051
puzzles/5x5\7686ab81-ab7d-44ad-a9de-c5ded4cbddb0.singles,7686ab81-ab7d-44ad-a9de-c5ded4cbddb0,6,0,314167054,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,9296492.0,0.1553577999584376
puzzles/5x5\7730ad08-17a6-4402-b021-d1474e9b612a.singles,7730ad08-17a6-4402-b021-d1474e9b612a,6,0,345346745,5,qf_bool,0,0,1400,702,0,0,19.4,18.19,0,9424686.0,0.1550465999171137
puzzles/5x5\77bb5e22-712e-4258-a2c7-f2ff49e7e873.singles,77bb5e22-712e-4258-a2c7-f2ff49e7e873,7,0,3281416659,5,qf_bool,0,0,1408,702,0,0,19.4,18.12,0,9552360.0,0.1553987000370398
puzzles/5x5\7b0b01ff-e0fa-4218-97ab-acb5fa052f15.singles,7b0b01ff-e0fa-4218-97ab-acb5fa052f15,6,0,2022481953,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,9689712.0,0.1589276000158861
puzzles/5x5\7ccea3fa-2e72-4aea-a24e-f828b30b2c0c.singles,7ccea3fa-2e72-4aea-a24e-f828b30b2c0c,6,0,3840538442,5,qf_bool,0,0,1405,702,0,0,19.4,18.19,0,9822065.0,0.1553012999938801
puzzles/5x5\7dff2d60-7b71-4ab4-bfbd-578fad851c26.singles,7dff2d60-7b71-4ab4-bfbd-578fad851c26,7,0,1816317433,5,qf_bool,0,0,1406,702,0,0,19.4,18.1,0,9956470.0,0.1556297000497579
puzzles/5x5\7e1a42a6-cc4e-4913-ade8-34ba2c6bdd57.singles,7e1a42a6-cc4e-4913-ade8-34ba2c6bdd57,7,0,279173253,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,10085657.0,0.1543932999484241
puzzles/5x5\7f25b3f0-965f-48ab-b758-e29514b2586b.singles,7f25b3f0-965f-48ab-b758-e29514b2586b,7,0,3001269786,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,10223308.0,0.1547293999465182
puzzles/5x5\83212d47-5c01-47a0-9029-a00e3fb8041a.singles,83212d47-5c01-47a0-9029-a00e3fb8041a,7,0,3220565627,5,qf_bool,0,0,1403,702,0,0,19.4,18.19,0,10355916.0,0.1554466999368742
puzzles/5x5\859969cb-4440-42e8-8dab-1ce3b2ed7755.singles,859969cb-4440-42e8-8dab-1ce3b2ed7755,7,0,2214102091,5,qf_bool,0,0,1404,702,0,0,19.4,18.1,0,10484171.0,0.1570069999434054
puzzles/5x5\88054689-1058-4ad6-b0a2-42747bb8cecf.singles,88054689-1058-4ad6-b0a2-42747bb8cecf,6,0,2776891327,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,10611953.0,0.1582047999836504
puzzles/5x5\8917000d-2212-408f-8ce6-a5d0917aa8eb.singles,8917000d-2212-408f-8ce6-a5d0917aa8eb,7,0,2672448889,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,10742286.0,0.1544453999958932
puzzles/5x5\896a1148-95c9-4191-b3fd-0caa1daf1d79.singles,896a1148-95c9-4191-b3fd-0caa1daf1d79,8,0,1172579039,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,10871695.0,0.1542161999968812
puzzles/5x5\8bce8478-8eb6-4f46-98b7-9732b63934ff.singles,8bce8478-8eb6-4f46-98b7-9732b63934ff,6,0,1378268327,5,qf_bool,0,0,1402,702,0,0,19.4,18.19,0,11008027.0,0.1548728999914601
puzzles/5x5\8c1234d3-3078-4af4-ad4c-a8aa4bacb9e9.singles,8c1234d3-3078-4af4-ad4c-a8aa4bacb9e9,8,0,855911674,5,qf_bool,0,0,1408,702,0,0,19.4,18.12,0,11138773.0,0.1564529999159276
puzzles/5x5\8d15a585-7f27-4ff8-b894-076700c0edbd.singles,8d15a585-7f27-4ff8-b894-076700c0edbd,7,0,687615248,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,11267125.0,0.1572392999660223
puzzles/5x5\8e54f49f-3d36-49cb-9214-aebd1ef41430.singles,8e54f49f-3d36-49cb-9214-aebd1ef41430,6,0,3772323832,5,qf_bool,0,0,1403,702,0,0,19.4,18.1,0,11399197.0,0.1573891999432817
puzzles/5x5\8f5cf361-087c-4289-af37-447cfecb97a3.singles,8f5cf361-087c-4289-af37-447cfecb97a3,8,0,1201390708,5,qf_bool,0,0,1407,702,0,0,19.4,18.19,0,11533101.0,0.1609165000263601
puzzles/5x5\9318ce5d-4e84-4435-b7db-2502c36c35e5.singles,9318ce5d-4e84-4435-b7db-2502c36c35e5,7,0,346908467,5,qf_bool,0,0,1404,702,0,0,19.4,18.19,0,11664809.0,0.1592042000265792
puzzles/5x5\94bbc82b-1fd3-4cf9-9cd9-5b41604fb1e4.singles,94bbc82b-1fd3-4cf9-9cd9-5b41604fb1e4,7,0,3664945346,5,qf_bool,0,0,1409,702,0,0,19.4,18.12,0,11796196.0,0.1571049999911338
puzzles/5x5\94d93e86-be33-4e9f-bcd2-4072315ab0ae.singles,94d93e86-be33-4e9f-bcd2-4072315ab0ae,7,0,2444585695,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,11924752.0,0.1586370000150054
puzzles/5x5\960542d6-e7d0-4afd-9080-fc0fbaccff3a.singles,960542d6-e7d0-4afd-9080-fc0fbaccff3a,7,0,2652437236,5,qf_bool,0,0,1407,702,0,0,19.4,18.12,0,12056915.0,0.1601845000404864
puzzles/5x5\96f9cf32-262b-4c2b-b1fe-bae64a23d9f4.singles,96f9cf32-262b-4c2b-b1fe-bae64a23d9f4,7,0,1963273266,5,qf_bool,0,0,1407,702,0,0,19.4,18.12,0,12184587.0,0.1587474000407382
puzzles/5x5\978d2eb3-03e3-4f5c-b758-6c0136162503.singles,978d2eb3-03e3-4f5c-b758-6c0136162503,7,0,4089064602,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,12315884.0,0.1577591999666765
puzzles/5x5\9a203db3-9d30-47b2-8371-b67a1285b126.singles,9a203db3-9d30-47b2-8371-b67a1285b126,7,0,3274460054,5,qf_bool,0,0,1401,702,0,0,19.4,18.12,0,12453370.0,0.1590439999708905
puzzles/5x5\9c6740e1-c545-4ce1-a406-f7ddcaeadf13.singles,9c6740e1-c545-4ce1-a406-f7ddcaeadf13,7,0,2361486486,5,qf_bool,0,0,1406,702,0,0,19.4,18.1,0,12588290.0,0.1562108000507578
puzzles/5x5\9ce9fc77-5ba4-4b24-b95a-9d6681d1f11e.singles,9ce9fc77-5ba4-4b24-b95a-9d6681d1f11e,7,0,2901317196,5,qf_bool,0,0,1408,702,0,0,19.4,18.12,0,12718830.0,0.1565766000421717
puzzles/5x5\9eb4c83e-6897-4d4a-98c1-fbd58116a44d.singles,9eb4c83e-6897-4d4a-98c1-fbd58116a44d,7,0,1375281497,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,12850921.0,0.1584456999553367
puzzles/5x5\9fc00742-ac4e-4b7c-bcce-53bbf62153aa.singles,9fc00742-ac4e-4b7c-bcce-53bbf62153aa,7,0,1991099096,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,12985118.0,0.1545622000703588
puzzles/5x5\a15c7ad6-8320-4483-b2a5-358127d2a53a.singles,a15c7ad6-8320-4483-b2a5-358127d2a53a,7,0,3434641274,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,13114561.0,0.1555902999825775
puzzles/5x5\a25e3b0d-4ea3-41f2-baa2-78791301d7bd.singles,a25e3b0d-4ea3-41f2-baa2-78791301d7bd,7,0,203548695,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,13242157.0,0.1580304000526666
puzzles/5x5\a39fd44a-7a05-4c50-b2ff-166c8acc2bb3.singles,a39fd44a-7a05-4c50-b2ff-166c8acc2bb3,7,0,3113638825,5,qf_bool,0,0,1409,702,0,0,19.4,18.12,0,13373967.0,0.1604011000599712
puzzles/5x5\a5230a10-da2e-4fb0-84d6-460ba04fb82c.singles,a5230a10-da2e-4fb0-84d6-460ba04fb82c,7,0,1908038364,5,qf_bool,0,0,1409,702,0,0,19.4,18.19,0,13506494.0,0.1595366999972611
puzzles/5x5\a55d50af-8ac5-4d60-97ee-b03988ec1eae.singles,a55d50af-8ac5-4d60-97ee-b03988ec1eae,8,0,25206774,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,13635858.0,0.1556117000291124
puzzles/5x5\a56a732d-a785-4269-a63c-58dffd5b63b1.singles,a56a732d-a785-4269-a63c-58dffd5b63b1,6,0,332041805,5,qf_bool,0,0,1402,702,0,0,19.4,18.19,0,13767685.0,0.1548553999746218
puzzles/5x5\a6daaa9e-2589-4355-8485-988b745983e4.singles,a6daaa9e-2589-4355-8485-988b745983e4,7,0,521451962,5,qf_bool,0,0,1404,702,0,0,19.4,18.12,0,13901043.0,0.1572869000956416
puzzles/5x5\a856cd4e-802f-4d16-b7eb-d9c090e2c9fa.singles,a856cd4e-802f-4d16-b7eb-d9c090e2c9fa,6,0,1406627780,5,qf_bool,0,0,1402,702,0,0,19.4,18.1,0,14032237.0,0.1610151999630034
puzzles/5x5\aa70b843-4e20-4217-a29e-38ab92c7ba96.singles,aa70b843-4e20-4217-a29e-38ab92c7ba96,6,0,2255123059,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,14161773.0,0.1580659000901505
puzzles/5x5\ab7351eb-8203-49c0-81d1-1aa947ce4a35.singles,ab7351eb-8203-49c0-81d1-1aa947ce4a35,6,0,2565728031,5,qf_bool,0,0,1402,702,0,0,19.4,18.12,0,14307747.0,0.1590686000417918
puzzles/5x5\b07a298c-f13b-4e91-ac5c-7bd4793a65c2.singles,b07a298c-f13b-4e91-ac5c-7bd4793a65c2,7,0,3192635473,5,qf_bool,0,0,1402,702,0,0,19.4,18.12,0,14448579.0,0.1676376999821514
puzzles/5x5\b15dbe74-6734-44cf-969c-c5bf98bf0de6.singles,b15dbe74-6734-44cf-969c-c5bf98bf0de6,7,0,1347682503,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,14577507.0,0.1541253000032156
puzzles/5x5\b34b1a48-bd4d-4da4-8953-e6433cda5aa7.singles,b34b1a48-bd4d-4da4-8953-e6433cda5aa7,8,0,2278093310,5,qf_bool,0,0,1406,702,0,0,19.4,18.12,0,14706595.0,0.1559401000849902
puzzles/5x5\b35e5f50-dbec-4d72-bd07-070f8345f98b.singles,b35e5f50-dbec-4d72-bd07-070f8345f98b,6,0,3129883637,5,qf_bool,0,0,1405,702,0,0,19.4,18.12,0,14845605.0,0.1601842000382021
puzzles/5x5\b45fe397-2103-48ed-bc32-19c2931b0d02.singles,b45fe397-2103-48ed-bc32-19c2931b0d02,7,0,3620573480,5,qf_bool,0,0,1403,702,0,0,19.4,18.12,0,14977081.0,0.1600687999743968
